0.1097	0.94391487
0.1098	0.94385967
0.1099	0.94380448
0.1100	0.94374928
0.1101	0.94369410
0.1102	0.94363891
0.1103	0.94358373
0.1104	0.94352855
0.1106	0.94347337
0.1107	0.94341820
0.1108	0.94336303
0.1109	0.94330787
0.1110	0.94325270
0.1111	0.94319755
0.1112	0.94314239
0.1113	0.94308724
0.1114	0.94303209
0.1116	0.94297694
0.1117	0.94292180
0.1118	0.94286666
0.1119	0.94281152
0.1120	0.94275639
0.1121	0.94270126
0.1122	0.94264613
0.1123	0.94259101
0.1124	0.94253588
0.1126	0.94248077
0.1127	0.94242565
0.1128	0.94237054
0.1129	0.94231543
0.1130	0.94226033
0.1131	0.94220523
0.1132	0.94215013
0.1133	0.94209504
0.1134	0.94203994
0.1136	0.94198486
0.1137	0.94192977
0.1138	0.94187469
0.1139	0.94181961
0.1140	0.94176453
0.1141	0.94170946
0.1142	0.94165439
0.1143	0.94159933
0.1144	0.94154426
0.1146	0.94148920
0.1147	0.94143415
0.1148	0.94137909
0.1149	0.94132405
0.1150	0.94126900
0.1151	0.94121396
0.1152	0.94115891
0.1153	0.94110388
0.1154	0.94104884
0.1156	0.94099381
0.1157	0.94093879
0.1158	0.94088376
0.1159	0.94082874
0.1160	0.94077372
0.1161	0.94071871
0.1162	0.94066370
0.1163	0.94060869
0.1164	0.94055369
0.1166	0.94049868
0.1167	0.94044369
0.1168	0.94038869
0.1169	0.94033370
0.1170	0.94027871
0.1171	0.94022372
0.1172	0.94016874
0.1173	0.94011376
0.1174	0.94005879
0.1176	0.94000382
0.1177	0.93994885
0.1178	0.93989388
0.1179	0.93983892
0.1180	0.93978396
0.1181	0.93972900
0.1182	0.93967405
0.1183	0.93961910
0.1184	0.93956415
0.1186	0.93950921
0.1187	0.93945427
0.1188	0.93939933
0.1189	0.93934439
0.1190	0.93928946
0.1191	0.93923454
0.1192	0.93917961
0.1193	0.93912469
0.1194	0.93906977
0.1196	0.93901486
0.1197	0.93895995
0.1198	0.93890504
0.1199	0.93885013
0.1200	0.93879523
0.1201	0.93874033
0.1202	0.93868544
0.1203	0.93863054
0.1204	0.93857566
0.1206	0.93852077
0.1207	0.93846589
0.1208	0.93841101
0.1209	0.93835613
0.1210	0.93830126
0.1211	0.93824639
0.1212	0.93819152
0.1213	0.93813666
0.1214	0.93808180
0.1216	0.93802694
0.1217	0.93797209
0.1218	0.93791724
0.1219	0.93786239
0.1220	0.93780755
0.1221	0.93775270
0.1222	0.93769787
0.1223	0.93764303
0.1224	0.93758820
0.1226	0.93753337
0.1227	0.93747855
0.1228	0.93742373
0.1229	0.93736891
0.1230	0.93731409
0.1231	0.93725928
0.1232	0.93720447
0.1233	0.93714967
